id,name,profile,role,industry,location,ctc,eligibility,cpi,ctc desc,description,link,skills
1919,OLA,Core,Research Engineer I – Autonomous Driving,EV Manufacturing,Bangalore/India,"35,00,000",1.10E+124,6.5,CTC: 35lpa (includes 10% variable),"Research Engineer I – Autonomous Driving is expected to develop state of the algorithms in Perception, Path Planning or Controls.  We are developing Autonomous Driving Technologies for our Electric Vehicle for very challenging driving conditions of India. Our approach to Autonomy is built and rooted in some of the latest advances in Artificial Intelligence such as Reinforcement Learning, Embodied Intelligence, Imitation Learning and Large language models.",https://spo-backend.vercel.app/details/2024/1919,"Deep Learning, Computer Vision, Machine Learning, Reinforcement Learning, CNNs"
1920,OLA,Analytics & Data Science,Data Scientist 1  (DS-1),EV Manufacturing,Bangalore/India,"35,00,000",1.00E+124,6.5,CTC: 35 LPA (includes 10% variable),"As a Data Scientist specializing in machine learning (ML) and deep learning (DL) tasks, you will contribute your expertise to extract valuable insights and develop predictive models from complex datasets. You will collaborate with cross-functional teams to address business challenges using advanced data analysis techniques and state-of-the-art machine learning algorithms. Your work will play a critical role in enabling data-driven decision-making and innovation within the organization.",https://spo-backend.vercel.app/details/2024/1920,"Python, scikit-learn, TensorFlow, PyTorch, machine learning algorithms, deep learning architectures"
1921,OLA,Analytics & Data Science,Machine Learning Engineer 1 (ML-1),EV Manufacturing,Bangalore/India,"38,50,000",1.00E+124,6.5,CTC: 35 LPA (includes 10% variable),"As a Machine Learning Engineer, you will contribute to extracting insights and developing predictive models from complex datasets. You will collaborate with teams to address business challenges using advanced data analysis techniques and machine learning algorithms.  Your work will contribute to data-driven decision-making and innovation within the organization.",https://spo-backend.vercel.app/details/2024/1921,"Python, scikit-learn, TensorFlow, PyTorch, machine learning algorithms, deep learning architectures"
1922,OLA,Core,Research engineer 1,EV Manufacturing,Bangalore/India,"35,00,000",1.10E+124,6.5,CTC: 35 LPA (includes 10% variable),"As a Research Engineer I specializing in Language, Speech, and Vision (LSV), you will be an integral part of our cutting-edge research team focused on advancing the fields of natural language processing, speech recognition, and computer vision. In this role, you will contribute your technical expertise to drive innovation, develop algorithms, and implement solutions that leverage LSV technologies. Your work will support the development of state-of-the-art applications in areas such as text analysis, speech synthesis, image recognition, and more.",https://spo-backend.vercel.app/details/2024/1922,"Python, TensorFlow, PyTorch, Natural Language Processing, Speech Recognition"
1923,OLA,Core,Chemical Engineering,EV Manufacturing,Bangalore/India,"22,50,000",1.00E+125,6.5,CTC: 25lpa (includes 10% variable),"Develop and design chemical processes, equipment, and systems to meet production goals, efficiency targets, and safety standards. Optimize existing processes to improve yield, throughput, energy efficiency, and environmental impact. Conduct research to identify new technologies, materials, and methods that can enhance product quality and process efficiency.",https://spo-backend.vercel.app/details/2024/1923,"Chemical Engineering, Process Design, Optimization, Research, Data Analysis"
1924,OLA,Core,Mechanical  Engineer,EV Manufacturing,Bangalore/India,"22,50,000",1.00E+128,6.5,CTC: 22.5 LPA (includes 10% variable),"Design and develop mechanical components, systems, and products for EV manufacturing. Collaborate with engineers, designers, and technicians to ensure designs meet project requirements. Build and test prototypes, analyze test data, and make design modifications. Utilize CAD software, perform FEA, and manage projects from concept to completion.",https://spo-backend.vercel.app/details/2024/1924,"CAD software, FEA, Mechanical Engineering principles, Materials, Manufacturing processes"
1925,OLA,Analytics & Data Science,Statistical Analyst,EV Manufacturing,Bangalore/India,"31,50,000",1.10E+46,6.5,CTC: 35 LPA (includes 10% variable),Apply statistical techniques to analyze large datasets and extract meaningful insights. Assess the risk in the production lot and in the field-based upon Reliability and production testing data. Create a model to optimize process parameters. Create a model to define product specifications for production. Provide input to the design team.,https://spo-backend.vercel.app/details/2024/1925,"statistical concepts, data analysis, R, Python, documentation"
1926,OLA,Core,IP Manager,EV Manufacturing,Bangalore/India,"13,00,000",1.00E+124,6.5,CTC of 13 LPA (12 LPA fixed + 1 LPA joining bonus),"This role involves managing the Intellectual Property (IP) portfolio of the company. It includes identifying potential IP, developing IP strategies, managing the IP portfolio, forecasting IP budgets, and working with legal teams on documentation and prosecution of patents. The role also involves conducting patent searches and analyses, and collaborating with engineering and marketing teams.",https://spo-backend.vercel.app/details/2024/1926,"IP Management, Patent Prosecution, Patent Drafting, Patent Searching, IP Strategy"
1927,ASC Infratech Pvt Ltd,Core,Trainee Engineer,"Civil Design Consultancy & Construction (Specialization in bridge design &
Construction)",Noida/India,"7,37,575",1.00E+126,0,"Basic - ₹ 18000, HRA - ₹ 9000, Others - ₹ 28600, Take Home - ₹ 55600 (₹ 33000 per month during the probation period of six months)","As a Trainee Engineer, you will be responsible for planning, designing, and overseeing the construction of bridges and highways. You will prepare detailed project reports, review project preparation and implementation activities, and be involved in the construction, planning, and execution of bridge structures. You will also prepare project budgets, quantity sheets, and bar bending schedules.  You will be reporting at construction sites across India.",https://spo-backend.vercel.app/details/2024/1927,"bridge design, construction, project planning, project reports, quantity sheets, bar bending schedules"
1928,ICICI Lombard GIC LTD,Software,Senior Developer ,General Insurance ,Mumbai/India,"12,70,000",1.11E+123,0,"12.70 LPA CTC, 10.00 LPA Fixed","ICICI Lombard is looking for Senior Developers to build innovative solutions for their General Insurance products. You will be responsible for designing, implementing, and supporting enterprise-wide solutions while collaborating with business teams and technology colleagues. The role involves working in an agile framework and interacting directly with product sponsors or customers to deliver solutions.",https://spo-backend.vercel.app/details/2024/1928,"Java, JavaScript, Bash scripting, Azure services, API"
